id,business_id,text,rating
XB6G0Nao_gWYGGE9AMC2Pw,qNmHq3ST2bBinAN-TatwSg,"Consistently amazing, clean and delicious food. Delivery is so quick and respectful. Thank you for being a wonderful asset in the area.",5
f_An4betPisGKrhN39ifvQ,lxQ-tzFmL1tmUqZUN-CSRQ,"Coming here prior covid, it is a cute restaurant and provides a nice atmosphere for varied occasions. My family decided to do takeout yesterday and we...",5
T83g8jQgJxclD6qbmIiYGQ,lxQ-tzFmL1tmUqZUN-CSRQ,Got takeout from here and it was delicious. Sushi was really nice quality and everything tasted really fresh.,5
biv2qiRPvlsoUqgrWpSSYw,lxQ-tzFmL1tmUqZUN-CSRQ,"Such a yummy experience and definitely a treat before COVID closures strike again. The sushi bombs explode in your mouth with flavor, and I'm sure that all...",5
vb8W92SQ5O3vHZTBIm_YZA,uTVfLJO4kYuzJsfxHm-BGg,What if I told you one of the most affordable and quality sushi spots in Brooklyn was called Sushi Spot and it was inn  the Hasidic Jewish neighborhood in...,4
9rudJSn5_pb2_JtwiQcxCQ,uTVfLJO4kYuzJsfxHm-BGg,I have been ordering from them for over a year and i have never really had an issue other than when i would sometimes order cucumber rolls they would...,1
Du8j-qt_kzlWPURWWgqfJA,uTVfLJO4kYuzJsfxHm-BGg,"Terrible sushi, totally worth the skip, they do not have shrimp or chicken, wanted a shrimp tempura, had to settle for the rosy roll which is a deep fried...",1
Yflm6kH7yvaf47iNZ30xEg,bu7k1pBrfbhGzYao3YoHsg,"Super cute spot! A lot of sushi places near be closed down due to covid, so I was ecstatic to find a new local sushi place! Decor is super nostalgic, gives...",5
AY2k3lIjm0FkgycVW9nnog,bu7k1pBrfbhGzYao3YoHsg,"We found this new place and decided to order some takeout for sushi. We decided to pick up our order of the any 3 rolls(salmon, sweet potato, and eel)
I...",5
NtFY09MheKdfUNfeGUro5g,bu7k1pBrfbhGzYao3YoHsg,WOW!! Super fast delivery!! Very friendly and the FOOD WAS INCREDIBLE!!!! Will order again! Thank you!,5
trPDS0xZ7XZSrHOoW037kg,dOxHYQmBR14Fa2C1X8oMMQ,Omakase is back at Sushi Lab! The restaurant is located on the 6th floor rooftop. Very easy to navigate to. I recommend going to the bathroom in the lobby...,5
GDXssG9u8cRkN0lrn8j0uw,dOxHYQmBR14Fa2C1X8oMMQ,My fiancé surprised me with a dinner date at Sushi Lab for my birthday and I was really looking forward to it! The restaurant is located on the 6th floor...,5
zSgtQIJnIr3_1TEGMqMlqQ,dOxHYQmBR14Fa2C1X8oMMQ,"Great omakase experience.  Cool rooftop venue. 

10 pieces for $60. Good variety.  Fresh pickled ginger was so good. 

Good social distance set up during covid.",5
INFVvcMFhksbMEGjO9P5zA,6mThTbIo12P8BA-GHc_Yzg,"My coworker and I are addicted
 I've looked through these reviews and all I have to say is, give That Sushi Spot a chance to redeem themselves. The deserve...",5
jxSsuA-hjvJlfnvwvCVn8A,6mThTbIo12P8BA-GHc_Yzg,"My family usually orders the California Roll from this spot, and we get Spicy Mayo on the side. Have never been disappointed.

Definitely would recommend....",5
i6AzmnVlxk7eqzNl94b6pQ,6mThTbIo12P8BA-GHc_Yzg,This is my second time eating from this spot and the food is delicious. I highly recommend the POKE BALL. I tried these guys out on uber eats . It was so...,5
0dun-etr55C-ZKs6Q74nPQ,Rl-d6ox5msWljzRh9grsnQ,First time ordering takeout from this Japanese restaurant and I must say.. I'm pretty impressed. I've tried the other Chikurin chain in Brooklyn...,4
HkR_oAFF6BQROSTaoOwlnw,Rl-d6ox5msWljzRh9grsnQ,I am so happy this place does delivery near me. I have just been so disappointed with the Japanese places near me that I just had to have high hopes for...,4
Zi3npvW3xvelFFyRBUcwqQ,Rl-d6ox5msWljzRh9grsnQ,"This is probably my all time favorite sushi restaurant in Brooklyn and I love how superb their sushi is every time I get delivery from them. 
I personally...",5
pPna6f2RrjGG6-KTo0huow,AFisWoWm0pfxEi1dMYitKw,"My first review was a general one outlining some of my favorite selections when I visited Kyoto through the years.
Just this evening, I had the opportunity...",4
FlKhWesKt04KYTMxwByzjA,AFisWoWm0pfxEi1dMYitKw,Ordered delivery and it came right on time! And I didn't notice a price increase from the menu on their website and the one on seamless which was good. I...,4
0OABBRDvqm8n_teCmZtQfw,AFisWoWm0pfxEi1dMYitKw,"Ordering takeout for a few months already, sushi is fresh and well prepared, service is fast",4
INo0rU_6GGRCLR7dIdc4vw,Neiw4AB_s7BpLSxyUrSXBQ,I spent around $700 here during quarantine-- and I'm not mad about it at all. This is the best fried rice I've ever had. The special rolls are all...,5
xlTaQrzih-cuaYwf_Qga5Q,Neiw4AB_s7BpLSxyUrSXBQ,"I love this place with my whole heart. Great sushi at amazing prices and the owners are the best. Thank god they made it through Covid closures, would be at...",5
bax57m5TXrnt98vQmqO_Kw,Neiw4AB_s7BpLSxyUrSXBQ,"Our new go-to spot for sushi! For the price, the quality, and the size, we haven't found another spot in Bushwick that is comparable to Sushi and Noodles....",5
PShlZcmq_q_sIkI_p3Ukig,QGldR7s9_qV_35iGtkcNyA,Chinese food is not supposed to be healthy but this restaurant seems like it might have accomplished the impossible (not really though). I've never been so...,5
7dUUP4AyqWm85kdnA9Zh2A,QGldR7s9_qV_35iGtkcNyA,"Deciding to skip a ""hello fresh"" night my wife and I decided to grab some Thai. A friend of ours suggested this place so we figured we give it a shot. We...",4
w6E1dtM5gKn06NPtllbVOA,QGldR7s9_qV_35iGtkcNyA,It's a good spot for a quick but satisfying dinner. I've so far only eaten takeout from here so I can't speak to the dine in experience but I'll definitely...,4
jvka0GBXaysqqBadZWcivQ,czZG3xck5tqbBZEURVMkjw,This place is becoming my local go-to when I have either craving sushi or ramen. It's not super fancy or amazing but the price and quality is perfect for...,4
Ha2PpcPwkfkaHlRmw3QCiQ,czZG3xck5tqbBZEURVMkjw,Stay away. This place is below par of those packaged sushi sold in cafeterias. Spend a couple of more bucks and order from KAMI SUSHI which is few blocks...,1
VYpnb3DGs5uZjcN217ijEg,czZG3xck5tqbBZEURVMkjw,"I am a vegetarian and am only going to review based on haven eaten the vegetarian options. 

This review is based on food being delivered. 

Their fried...",5
tVlw_RRrBV0lQMTVN3Q_Pw,06_Tt8a2-FHEcPtHibUIaA,"So here's the story, I ordered the three roll lunch special which is a great deal, 3 rolls and a drink. When the delivery arrived the carrier realized he...",5
gAFT0gSpxbDqgcMXfPbb9g,06_Tt8a2-FHEcPtHibUIaA,Amazing sushi place we love the sumo roll and tsunami they are amazing best kosher sushi in Brooklyn,5
M9nReb-WYsNJ1DLJQs5_zg,06_Tt8a2-FHEcPtHibUIaA,"I have gotten sick from eating their fish and so has my friend :( 
I think that they use old fish to get rid of it even if it's gone bad. 
It's a shame...",1
uKvlgZV_33aj0CkNsSkG9A,U2tjlMRITBSHHHTiv7L11A,This restaurant has very affordable sushi rolls!  I've gotten take out several times during this pandemic and its been quick and easy to order and pick up...,5
GZVdlD3zOTCXmQCi0msUFg,U2tjlMRITBSHHHTiv7L11A,"I was craving Sushi and read the fantastic reviews about this place. I placed my order for a Spicy California Roll, a Salmon Avocado Roll and a Mango Roll....",5
x1PmSPwA1d1EQnn7LRhs0w,U2tjlMRITBSHHHTiv7L11A,"I'm a customer for years ,always fresh and quick delivery. Great customer service!!! Highly recommend!!!",5
4p1igJT8jmA2wbl4Nkj0pQ,ciJkcDZ5kCh5D0wWyvvipw,"So, I found this very confusing at first, as it's right across the street from Mura sushi, but it is indeed a separate and unique storefront and...",4
lvxli6WOOHnrMOh-xGaiNw,ciJkcDZ5kCh5D0wWyvvipw,"Just ordered delivery it came rather quickly and I must say everything was fresh and delicious we ordered yellowtail jalapeño roll, spicy tuna roll, Wasabi...",5
_EHlGxj_Glrd9u7oWsKw4g,ciJkcDZ5kCh5D0wWyvvipw,"There are a number of sushi/Japanese/Asian restaurants in the neighborhood, and it took me a while to find a consistent spot with fresh options for a good...",5
URUIE0U5YMvnxuCkHafjeg,NCnOkzbyfzDltnBnJySfzw,"I had sushi delivered from here, and wow! It's my new favorite place. The sashimi was incredibly fresh and the sushi was very well prepared. I was very...",5
OvTiCEQnktIJ3ZkYowf9pg,NCnOkzbyfzDltnBnJySfzw,"One of my new sushi places in greenpoint/Williamsburg. The food was beautiful and delicious. Although I was there to eat and catch up with an old friend, I...",5
ep7lYtm_nVRkva8a0CVS5Q,NCnOkzbyfzDltnBnJySfzw,"I really really really love the food here, it never disappoints. From the ramen to the sushi I really love it all and how fresh and different it is. I...",5
0rqC5XQIMb0grLWJeiUZ4Q,1yqrirjDVm40roP-NcU-Ig,"Love their party tray, fresh food and great price.  It's my go to sushi place at Brooklyn.  A 36 dollas party tray includes 2 regular roll, 2special roll...",5
An-uEiBszPrVPeiI4uOshA,1yqrirjDVm40roP-NcU-Ig,it's been almost a year since i visited this place (and I'm so glad it finally reopened). There's outdoor seating on the side (2 tables). The service is...,3
YRZRs1mLGuResQwiybhwQA,1yqrirjDVm40roP-NcU-Ig,I love literally everything about this place. My only fear is that this restaurant won't stay for long because it's too good to be true! The concept is...,5
NcaeS8c3CPz4G9kLDaZxAA,CKBku3Flj5Nh8VA6ZH-q2w,My go-to sushi place.  There never do me wrong . The food is fresh and delicious and they are attentive.  I order so much that if I forget to make a special...,5
PhfbmO7rJ4a77kz0wUP6kQ,CKBku3Flj5Nh8VA6ZH-q2w,This is best sushi place in the neighborhood. We have been ordering from them for 10 years. They are always prompt and never get the order wrong. The...,4
gxw5DSKc8oJK31CfkwyV2Q,CKBku3Flj5Nh8VA6ZH-q2w,"MY goodness! Rotten Soft Shell Crab roll. Once the amazing Kumo on Cortelyou Rd. was out of commission due to a fire, we started ordering from Sake Sushi,...",2
to-rt3htQFCutG13jFtc4Q,7OMGEtFWT6sdd9TVuoGqJQ,"We ordered bento boxes delivery for Valentine's Day. Initially, we were a bit hesitant because the food was quite pricey. After chowing down and savoring...",5
r0y-QaBbTYOQSDHYDtJx9Q,7OMGEtFWT6sdd9TVuoGqJQ,"Got take-away.  Food was ready in 15 mins.  Bentos are amazing -- especially the Osakana sashimi bentos.  I got the First Class with Hokkaido Uni, scallops,...",5
LQqWHWACDlhYluY7UXi3Lg,7OMGEtFWT6sdd9TVuoGqJQ,"This place is worth a one-time visit but with the breakfast price being quite ""covert"" I would knock off their stars..because the value for this breakfast...",3
oKBhXrmrrbrYNsJHehjC_g,tku05qRnWxN1P54mJZ-t1g,"The delivery was quick and the food was good--although one of the sashimis didn't look good (it had a ""bloody"" part which wasn't too appealing). All in all...",4
i1cnoDlsM0ykZ9nIpiy2sw,tku05qRnWxN1P54mJZ-t1g,Ordered takeout from this sushi spot by my home. The sushi was incredible and I would highly recommend Nagoya Sushi for anyone looking for a sushi fix....,5
reAF0ZcXO0sAb39rYT487w,tku05qRnWxN1P54mJZ-t1g,"Nice quiet atmosphere. 
Not bunched toge
Friendly staff. 
Delicious food. 
The place also has a takeout counter. 

Apparently they opened for delivery.
Been...",5
NbyMp4JX82bBPRbJB47hVA,rYuAHi4RJZGGHlyqROJlbA,Went here when I was a preteen with my parents all the time. Now I get takeout from here. It's still the best this area has to offer for this style of sushi.,5
oLs-tvhF38NcnmVAlBSr-A,rYuAHi4RJZGGHlyqROJlbA,Our new go-to takeout sushi place during the pandemic. Sushi was fresh and tasty. Party platter presentation was also quite well done especially for...,5
Dh-bjEVu5gvGyPLPTTwdrA,rYuAHi4RJZGGHlyqROJlbA,"I love this place since I was a child, it's the best sushi place that I have been to in Brooklyn. Although it's small there take out. I think the prices are...",5
4Gv7oYLTNdxC-fdmZ6ZQ2A,3n6i8TwGEIL9KnCCHUyiqA,"It's been almost a year since I discovered Sai and I haven't looked back. It's so out of the way for me but every time I order sushi in my neighborhood now,...",5
spswCj-muoz8zTPNhDq49w,3n6i8TwGEIL9KnCCHUyiqA,"Sai is such a hidden gem in Rego Park. The sushi is high quality and great value. The location is close to Queens Center Mall.

The sushi and sashimi was so...",5
Q4ajZG7vOP-nbkJ_oWljrA,3n6i8TwGEIL9KnCCHUyiqA,"Wow, I am impressed!!! Honestly, I was a little hesitant about ordering from here because I never really had amazing sushi in Queens and the concept of good...",5
Pn6gxyjEc0zalYJR5kJPUw,Nb1f08r6EJSVTMY9MxY39Q,"Yum!! Ordered pick-up and was ready in 10 minutes! 
Spicy maki combination: for the price- worth it (especially if you're there for lunch). Rolls aren't...",4
IlMpIv8QbnBb6MmR3a69nQ,Nb1f08r6EJSVTMY9MxY39Q,"I took a nap that lasted way longer than expected and woke up exactly at 10:23pm, starving and craving sushi. I frantically searched for my phone and called...",5
V_L9Gu2EaNQntDSr2RuzUA,Nb1f08r6EJSVTMY9MxY39Q,So my aunt has been living in Bensonhurst for over 10 years and I visit her often and order takeout. My aunt doesn't like sushi but that's another story....,5
gl61tnOByNjttqUhWvf1cw,s8W7-_v13OFJ-671FpL23w,"My go to Japanese restaurant! You cannot go wrong with anything you eat here. The food is fresh, delicious, and delivery is very fast!",5
uILGtCANPDcn0IdAyLSP6g,s8W7-_v13OFJ-671FpL23w,"Eat here a lot, I think the sushi is one of the best quality locally, nice people clean but very busy, delivery comes super quick I really really recommend...",5
mvLL2DU8najnAORSPZBVOw,s8W7-_v13OFJ-671FpL23w,Favorite sushi place in bay ridge! They were quick with their delivery and it was contactless! The delivery guy called me before he came and I asked him to...,5
iA5c6LAEprdIYEhWW2tX0Q,9MIkAs75TQzdwljVkUoZEg,"Go for the all-you-can-eat sushi in mid November 2020

We came for the all-you-can-eat sushi deal for $22.99. The cork fee for BYOB = $5 for each wine...",4
WsxSSKOFNerQHYCJjnv8Ug,9MIkAs75TQzdwljVkUoZEg,"Been craving AYCE sushi for so long and finally found the time to go out with my family! It was pretty empty around a 4 pm drizzly day, which was perfect...",5
tWRgPWEbQ-XF1fTN-HA4_A,9MIkAs75TQzdwljVkUoZEg,I ordered takeout from here and the food's pretty good. I wouldn't say it's anything special or amazing but it's an AYCE place so I didn't have high...,4
rE0LwY49K9i6fdO1dMJFZw,d8qCvlsG3jwxQPZc_OGogQ,My favorite sushi spot in all of Brooklyn Heights. Been coming here for 6 years and I love it more and more every time. Miss eating inside the establishment...,5
mr7z22uUugFGZSIpQ9Tbow,d8qCvlsG3jwxQPZc_OGogQ,"This is one of my favorite sushi spots in NY(C)!Located on the rough and tumble streets of Cobble Hill just off Atlantic Avenue (sarcasm), you'll find an...",5
urZ76SFmZXNUPwvIEFeE8Q,d8qCvlsG3jwxQPZc_OGogQ,"This is a truly special Japanese restaurant, the absolute best in the surrounding neighborhoods. The daily obanzai is worth ordering even if it sounds...",4
jSzmHh5EAqqJ_R45DSQMtQ,Ww3aAPf0sA5ygAXu2qV1ZQ,"This place is SO good. Not just the best sushi in Brooklyn but among the top in all of NYC (seriously!). The quality of the fish is top notch, and the chef...",5
YbdN2RWjZE_MugWy5ePOHA,Ww3aAPf0sA5ygAXu2qV1ZQ,Wow! Got take out amid the COVID crisis and had some of the most delicious sushi we've had in ages.   Couldn't be more fresh and delightful. Try the scallop...,5
DPyfHk3ko3zIZknsQ3gukA,Ww3aAPf0sA5ygAXu2qV1ZQ,Came here for a solo working dinner to get out of my apartment for a bit during Covid and I only have amazing things to say about this restaurant. The...,5
SSQxYP8kdkNsTWp3_wmvMg,L9SuMN3UsGipopWOe3pr9w,"Ordered from Chiko a few times since COVID.  Tried basically everything on the small Szechuan menu and everything was fabulous.  The Mapo Tofu is stellar,...",5
l53YGFSu4Ex58JmXfb5JSg,L9SuMN3UsGipopWOe3pr9w,Glad I finally tried this place! I picked up a little menu a while back and was reminded today on Instagram that today was the last day to try the Three Cup...,5
XkgD7270lqs8K9tJaG-a6Q,L9SuMN3UsGipopWOe3pr9w,"Sichuan Noodle Soup - Chicken 
麻辣酸汤面 
- great food 
- fusion style
- mild spicy
 (the taste of the sichuan soup very light)

But the Three Cup Chicken is...",4
jmbPlYfcstsfKt2i55UM-g,0ePn6TQSJQky4ueKeGQvpQ,I ordered take out from here tonight and it was amazing! I had the Trust Me combo and it was a great price for the amount of food and the quality. There...,5
XcyW1TADWwdArrSLLK5R6A,0ePn6TQSJQky4ueKeGQvpQ,It's amazingly fresh sushi- packaged perfectly for takeout/delivery. My order was delivered looking exactly like the picture online!! The price is a little...,5
